SEGMENTO_ID,MUEBLE_ID,PLANOGRUPO,TAMAÑO,DIRECCION_LEGO_ID,UPC_CVE,NUM_FRENTES,CHAROLA,UBICACION_BANDEJA,ANCHO
CLA,CF,Jugos,2.0,ID,7501013104707,1.0,12,6,6.9
CLA,CF,Jugos,2.0,ID,7501013104653,1.0,12,7,6.9
CLA,CF,Jugos,2.0,ID,7501055356928,1.0,14,6,5.38
CLA,CF,Jugos,2.0,ID,75061678,1.0,14,9,6.0
CLA,CF,Refrescos,2.0,DI,75007614,1.0,3,1,6.9
CLA,CF,Refrescos,2.0,DI,7501022014585,1.0,10,3,6.7
CLA,CF,Refrescos,2.0,ID,7501198354195,1.0,1,1,10.3
CLA,CF,Refrescos,2.0,ID,7501073844193,1.0,5,3,6.0
CLA,CF,Refrescos,2.0,ID,7501055305247,3.0,8,2,10.9
CLA,CF,Refrescos,3.0,DI,7501022008584,1.0,8,3,8.3
CLA,CF,Refrescos,3.5,DI,7501022015377,1.0,17,3,6.6
CLA,CF,Refrescos,3.5,ID,7501031312771,1.0,3,4,11.0
CLA,CF,Refrescos,3.5,ID,7501055314133,1.0,11,2,7.0
CLA,CF,Refrescos,3.5,ID,75007614,3.0,12,5,6.9
CLA,CF,Refrescos,4.0,DI,75005771,6.0,5,2,6.2
CLA,CF,Refrescos,4.0,DI,7501055353163,1.0,13,4,9.4
CLA,CF,Refrescos,4.0,DI,7501031302741,1.0,17,1,5.8
CLA,CF,Refrescos,4.0,ID,7501055370146,1.0,1,5,9.4
CLA,CF,Refrescos,4.0,ID,7501071120183,1.0,3,1,6.7
CLA,CF,Refrescos,4.0,ID,7501055302925,1.0,20,3,10.0
CLA,CF,Refrescos,4.5,DI,7501055320622,1.0,6,2,6.6
CLA,CF,Refrescos,4.5,DI,7501022015551,1.0,20,4,11.2
CLA,CF,Refrescos,4.5,ID,7501073839861,1.0,2,5,10.3
CLA,CF,Refrescos,4.5,ID,7501031310012,1.0,17,2,6.7
CLA,CF,Refrescos,5.0,DI,7501071120176,1.0,25,2,9.0
CLA,CF,Refrescos,5.0,DI,7500326103407,1.0,26,1,9.5
CLA,CF,Refrescos,5.0,ID,7501031312771,1.0,13,3,11.0
HRN,CF,Alternativas,1.0,ID,036731321008,1.0,1,6,8.5
HRN,CF,Alternativas,1.0,ID,7506192507349,1.0,7,7,6.6
HRN,CF,Alternativas,1.0,ID,7501035046269,1.0,9,4,6.0
HRN,CF,Alternativas,1.5,ID,7501035046269,1.0,3,2,6.0
HRN,CF,Alternativas,1.5,ID,9002490100070,1.0,3,6,5.5
HRN,CF,Alternativas,1.5,ID,7501125104268,1.0,10,6,6.5
HRN,CF,Alternativas,1.5,ID,650240074455,1.0,11,3,6.8
HRN,CF,Alternativas,2.0,DI,7503037623721,1.0,14,3,6.6
HRN,CF,Alternativas,2.0,ID,7500464706331,1.0,4,5,5.8
HRN,CF,Alternativas,2.0,ID,7503037623721,1.0,7,3,6.6
HRN,CF,Alternativas,2.0,ID,7501055329267,1.0,11,6,6.7
HRN,CF,Alternativas,2.5,DI,9002490211486,1.0,14,3,6.2
HRN,CF,Alternativas,2.5,ID,7501055358861,1.0,8,2,8.58
HRN,CF,Alternativas,2.5,ID,90453083,1.0,11,8,5.2
HRN,CF,Alternativas,3.0,DI,7501013100570,1.0,25,2,7.6
HRN,CF,Alternativas,3.5,DI,7502268549565,2.0,1,2,8.3
HRN,CF,Alternativas,3.5,DI,7501055329267,2.0,13,2,6.7
HRN,CF,Alternativas,3.5,DI,650240072147,1.0,28,4,6.8
HRN,CF,Alternativas,3.5,ID,7503027753650,2.0,6,2,6.8
HRN,CF,Alternativas,3.5,ID,7503049695242,1.0,26,4,6.09
HRN,GC,Botanas,3.0,ID,039465111440,1.0,1,2,10.0
HRN,GC,Botanas,3.0,ID,730399005118,1.0,1,5,12.0
HRN,GC,Botanas,3.0,ID,7501030459736,1.0,11,4,15.0
HRN,GC,Botanas,3.0,ID,7501011115590,1.0,13,1,21.5
HRN,GC,Botanas,3.5,DI,7501030424536,1.0,1,6,10.0
HRN,GC,Botanas,3.5,DI,757528039271,1.0,4,2,20.0
HRN,GC,Botanas,3.5,DI,7501011130937,1.0,8,6,14.5
HRN,GC,Botanas,4.0,DI,7500478030682,1.0,9,2,20.0
HRN,GC,Botanas,4.0,DI,7500478017089,1.0,13,6,11.5
HRN,GC,Botanas,4.0,DI,730399027080,1.0,18,3,14.5
HRN,GC,Botanas,4.0,DI,604722006106,1.0,20,5,18.0
HRN,GC,Botanas,4.0,ID,7500478017065,1.0,3,8,11.5
HRN,GC,Botanas,4.0,ID,7500478044092,1.0,6,5,11.0
HRN,GC,Botanas,4.5,DI,7502294221626,1.0,5,1,16.0
HRN,GC,Botanas,5.0,DI,7500478034260,1.0,15,1,22.0
HRN,GC,Botanas,5.0,DI,7500478017065,1.0,17,1,11.5
HRN,GC,Botanas,5.0,ID,604722005833,1.0,3,2,15.5
HRN,GC,Botanas,6.0,DI,7501011154865,2.0,14,1,23.0
HRN,GC,Botanas,6.0,DI,7500478026036,1.0,22,2,13.2
HRN,GC,Botanas,6.0,ID,730399013106,1.0,7,1,12.5
HRN,GC,Botanas,6.0,ID,7500478017072,1.0,12,7,11.5
HRN,GC,Botanas,7.0,DI,730399024379,1.0,28,2,14.0
HRN,GC,Botanas,7.0,DI,7501006559439,1.0,31,2,14.5
HRN,GC,Botanas,7.0,ID,730399023747,1.0,8,1,12.5
HRN,GC,Botanas,7.0,ID,7501011143258,1.0,9,5,19.0
HRN,GC,Botanas,8.0,DI,7500810014363,1.0,3,3,19.0
HRN,GC,Botanas,8.0,DI,7503031287097,1.0,6,4,12.5
HRN,GC,Botanas,8.0,DI,757528001889,2.0,9,2,19.0
HRN,GC,Botanas,8.0,DI,7501011135512,1.0,13,3,20.0
HRN,GC,Botanas,8.0,ID,730399004937,2.0,10,2,21.5
HRN,GC,Botanas,8.0,ID,7501011143258,1.0,14,4,19.0
HRN,GC,Botanas,8.0,ID,7501011135581,1.0,28,3,20.0
HRN,CF,Jugos,0.5,DI,7501031307678,1.0,3,2,6.03
HRN,CF,Jugos,0.5,ID,7501055332489,1.0,3,5,6.7
HRN,CF,Jugos,1.5,DI,7501013105568,1.0,9,2,6.98
HRN,CF,Jugos,1.5,ID,75003104,1.0,11,3,7.7
HRN,CF,Jugos,2.0,DI,7501013105056,1.0,5,2,6.4
HRN,CF,Jugos,2.0,ID,7501020527551,2.0,2,3,7.5
HRN,CF,Jugos,2.0,ID,7501055332489,2.0,8,2,6.7
HRN,CF,Jugos,2.0,ID,7501013104493,1.0,13,3,6.9
HRN,CF,Jugos,2.0,ID,7501013107296,1.0,14,5,4.2
HRN,CF,Jugos,2.5,ID,7501013104073,2.0,14,1,7.43
HRN,CF,Jugos,2.5,ID,7503049695419,1.0,18,3,6.15
HRN,CF,Jugos,2.5,ID,031200454560,1.0,20,4,8.0
HRN,CF,Jugos,3.0,DI,7501013102765,1.0,9,1,6.9
HRN,CF,Jugos,3.0,ID,7501013105506,1.0,2,3,7.43
HRN,CF,Refrescos,2.0,DI,7501055305247,2.0,1,1,10.9
HRN,CF,Refrescos,2.0,ID,7501055321681,1.0,1,5,10.0
HRN,CF,Refrescos,2.0,ID,7501055368662,1.0,12,2,6.5
HRN,CF,Refrescos,2.5,DI,7501055368662,2.0,6,7,6.5
HRN,CF,Refrescos,2.5,DI,7501031311644,1.0,9,1,8.0
HRN,CF,Refrescos,2.5,DI,021136010541,1.0,9,7,7.8
HRN,CF,Refrescos,2.5,ID,75005771,1.0,13,4,6.2
HRN,CF,Refrescos,3.0,DI,7501055314270,1.0,6,4,5.6
HRN,CF,Refrescos,3.0,ID,7501055305247,2.0,7,3,10.9
HRN,CF,Refrescos,3.0,ID,7501031311644,1.0,9,3,8.0
HRN,CF,Refrescos,3.5,DI,7501055302925,1.0,2,2,10.0
HRN,CF,Refrescos,4.0,ID,7501055314119,1.0,9,5,7.0
HRN,CF,Refrescos,4.0,ID,7501055303779,1.0,10,4,7.1
HRN,CF,Refrescos,4.5,DI,7501055300075,1.0,6,4,6.6
HRN,CF,Refrescos,4.5,DI,7501055305421,1.0,14,4,11.5
HRN,CF,Refrescos,4.5,DI,021136414547,1.0,17,6,7.0
HRN,CF,Refrescos,4.5,DI,7501198355581,1.0,21,3,8.9
HRN,CF,Refrescos,4.5,DI,7501073839885,1.0,23,2,6.4
HRN,CF,Refrescos,4.5,DI,7501073831469,2.0,23,5,6.4
HRN,CF,Refrescos,4.5,DI,7501073800908,1.0,25,5,10.3
HRN,CF,Refrescos,4.5,ID,7501022015438,1.0,14,8,6.6
HRN,CF,Refrescos,4.5,ID,7501055305391,1.0,26,6,6.6
HRN,CF,Refrescos,5.0,DI,7501073840843,1.0,25,1,10.3
HRN,CF,Refrescos,5.0,DI,7501073842007,1.0,28,5,6.7
HRN,CF,Refrescos,5.0,ID,7501055314102,1.0,9,6,7.0
HRN,CF,Refrescos,5.0,ID,7501031306022,1.0,17,6,5.8
HRN,CF,Refrescos,5.5,DI,7501055366316,1.0,17,5,7.1
HRN,CF,Refrescos,5.5,DI,7501055379484,1.0,17,6,7.2
HRN,CF,Refrescos,5.5,DI,7501198343731,1.0,24,7,6.7
HRN,CF,Refrescos,5.5,ID,7501073840843,1.0,1,2,10.3
HRN,CF,Refrescos,5.5,ID,7501031310098,3.0,4,2,12.5
HRN,CF,Refrescos,6.0,DI,7501055368662,3.0,12,3,6.5
HRN,CF,Refrescos,6.0,DI,7501073830028,2.0,33,3,8.0
HRN,CF,Refrescos,6.0,ID,7501198350418,1.0,4,4,6.6
HRN,CF,Refrescos,6.0,ID,7501031310258,2.0,14,1,11.0
BCO,CF,Jugos,1.5,ID,014800005684,1.0,7,4,8.6
HRN,CF,Alternativas,3.5,ID,7501055329380,1.0,18,1,6.7
HRN,CF,Jugos,0.5,DI,7501055332489,1.0,3,5,6.7
BCO,CF,Alternativas,0.5,ID,7506192505918,1.0,1,4,7.0
BCO,CF,Alternativas,1.0,DI,7501125174797,1.0,6,6,6.5
BCO,CF,Alternativas,2.0,DI,7503037623721,1.0,14,3,6.6
BCO,CF,Alternativas,2.0,DI,7501013100631,1.0,17,2,7.6
BCO,CF,Alternativas,2.5,DI,650240072154,1.0,19,4,6.8
BCO,CF,Alternativas,2.5,ID,070847035916,2.0,1,5,6.5
BCO,CF,Alternativas,3.0,DI,7501013106077,1.0,21,5,6.7
BCO,CF,Alternativas,3.0,DI,650240074448,1.0,23,2,6.8
BCO,CF,Alternativas,3.0,ID,070847896753,1.0,8,4,6.6
BCO,CF,Alternativas,3.0,ID,7501055329380,1.0,14,7,6.7
BCO,CF,Alternativas,3.5,DI,036731324009,1.0,9,5,8.5
BCO,CF,Alternativas,3.5,DI,7501055389162,1.0,11,7,8.59
BCO,CF,Alternativas,3.5,DI,684576000093,1.0,25,4,6.8
BCO,CF,Alternativas,3.5,ID,7506192509084,1.0,9,2,15.72
BCO,CF,Alternativas,3.5,ID,7506192509084,1.0,10,6,6.61
BCO,CF,Alternativas,3.5,ID,070847896753,2.0,11,1,6.6
BCO,CF,Alternativas,3.5,ID,036731326003,1.0,13,6,8.5
BCO,CF,Alternativas,3.5,ID,7501055329267,2.0,18,3,6.7
BCO,GC,Botanas,3.5,ID,730399015919,1.0,4,1,12.0
BCO,GC,Botanas,3.5,ID,7500478017089,2.0,5,6,11.5
BCO,GC,Botanas,3.5,ID,7500478038961,1.0,8,5,10.0
BCO,GC,Botanas,3.5,ID,7501011155008,2.0,12,2,22.0
BCO,GC,Botanas,4.0,DI,7500478017089,2.0,7,1,11.5
BCO,GC,Botanas,4.0,DI,7501011143586,2.0,16,1,11.0
BCO,GC,Botanas,4.0,ID,730399007549,1.0,5,3,19.0
BCO,GC,Botanas,4.0,ID,7501011131064,2.0,8,2,16.0
BCO,GC,Botanas,4.0,ID,757528039318,1.0,16,7,12.5
BCO,GC,Botanas,4.0,ID,757528026035,1.0,17,2,12.5
BCO,GC,Botanas,5.0,ID,7501480900246,1.0,5,3,20.0
BCO,GC,Botanas,6.0,DI,7501011123588,2.0,12,7,13.0
BCO,GC,Botanas,6.0,DI,7500478026746,1.0,14,3,20.0
BCO,GC,Botanas,6.0,DI,7501011131064,2.0,23,1,16.0
BCO,GC,Botanas,6.0,DI,7501054901358,1.0,26,8,14.0
BCO,GC,Botanas,6.0,DI,604722005833,1.0,29,5,15.5
BCO,GC,Botanas,6.0,ID,7501011135581,1.0,13,5,20.0
BCO,GC,Botanas,6.0,ID,7501011167650,2.0,14,3,16.0
BCO,GC,Botanas,7.0,DI,7500810002636,2.0,3,3,15.25
BCO,GC,Botanas,7.0,DI,7501011167735,2.0,13,4,19.5
BCO,GC,Botanas,7.0,DI,7500478044368,1.0,16,1,11.0
BCO,GC,Botanas,7.0,DI,7501054901372,1.0,31,7,14.0
BCO,CF,Jugos,0.5,ID,7501013191141,1.0,3,6,8.0
BCO,CF,Jugos,1.0,DI,7501055360055,1.0,8,7,5.38
BCO,CF,Jugos,1.0,ID,7501013191028,1.0,7,6,8.0
BCO,CF,Jugos,1.0,ID,7501055360055,1.0,8,7,5.38
BCO,CF,Jugos,1.5,ID,014800515640,1.0,7,1,7.5
BCO,CF,Jugos,2.0,DI,7501022009079,1.0,1,6,9.0
BCO,CF,Jugos,2.0,DI,7501055361861,1.0,3,6,6.6
BCO,CF,Jugos,2.0,ID,7501055359752,1.0,12,4,6.55
BCO,CF,Jugos,2.0,ID,75061685,1.0,13,4,6.0
BCO,CF,Jugos,2.0,ID,7501055387434,1.0,14,1,4.2
BCO,CF,Jugos,2.0,ID,7501013100969,1.0,15,8,5.8
BCO,CF,Refrescos,2.5,DI,7501055305391,1.0,6,2,6.6
BCO,CF,Refrescos,3.0,DI,7501022015377,1.0,16,2,6.6
BCO,CF,Refrescos,3.0,DI,021136010541,1.0,16,5,7.8
BCO,CF,Refrescos,3.5,DI,7501055320622,1.0,6,2,6.6
BCO,CF,Refrescos,3.5,ID,75007614,5.0,18,1,6.9
BCO,CF,Refrescos,4.0,DI,7501022014257,1.0,17,2,6.0
BCO,CF,Refrescos,4.0,DI,7501022009277,1.0,18,1,6.7
BCO,CF,Refrescos,4.0,ID,021136414547,1.0,11,2,7.0
BCO,CF,Refrescos,4.0,ID,7501055308156,1.0,12,5,5.5
BCO,CF,Refrescos,4.5,DI,7501055310876,1.0,8,2,12.5
BCO,CF,Refrescos,4.5,DI,7501055305629,1.0,15,1,7.1
BCO,CF,Refrescos,4.5,ID,7501073844193,1.0,8,6,6.0
BCO,CF,Refrescos,4.5,ID,7501055305629,1.0,11,7,7.1
BCO,CF,Refrescos,4.5,ID,7501022015858,1.0,13,1,7.8
BCO,CF,Refrescos,5.0,DI,7501055343560,1.0,18,8,6.0
BCO,CF,Refrescos,5.0,ID,7501022014912,1.0,10,2,6.6
BCO,CF,Refrescos,5.0,ID,7501031312771,1.0,13,3,11.0
BCO,CF,Refrescos,5.0,ID,7501055354696,1.0,24,4,5.5
CLA,CF,Alternativas,0.5,DI,7501055329267,1.0,2,4,6.7
CLA,CF,Alternativas,0.5,ID,7502268549565,1.0,2,3,8.3
CLA,CF,Alternativas,1.0,DI,7501035046252,1.0,8,2,6.6
CLA,CF,Alternativas,1.0,ID,7501055329373,1.0,1,4,8.5
CLA,CF,Alternativas,1.0,ID,7506192507349,1.0,5,3,15.75
CLA,CF,Alternativas,1.5,DI,9002490100070,1.0,10,6,5.5
CLA,CF,Alternativas,1.5,ID,7503046131224,1.0,10,3,6.5
CLA,CF,Alternativas,2.0,DI,7501055329298,1.0,3,3,6.7
CLA,CF,Alternativas,2.0,ID,7506192510301,1.0,2,3,6.9
CLA,CF,Alternativas,2.0,ID,7501055358861,1.0,2,5,8.58
CLA,CF,Alternativas,2.0,ID,7501055386390,1.0,4,2,6.72
CLA,CF,Alternativas,3.0,DI,7501055386369,1.0,13,6,6.72
CLA,CF,Alternativas,3.0,DI,9002490200220,1.0,14,2,5.5
CLA,CF,Alternativas,3.0,DI,7506192510684,1.0,18,4,6.1
CLA,CF,Alternativas,3.0,ID,815154022705,1.0,15,4,6.5
CLA,CF,Alternativas,3.0,ID,7501125104343,1.0,17,3,6.5
CLA,CF,Alternativas,3.0,ID,7503046131224,1.0,17,5,6.5
CLA,GC,Botanas,2.0,DI,7501011126879,1.0,1,6,12.0
CLA,GC,Botanas,2.0,ID,604722012909,1.0,5,1,13.5
CLA,GC,Botanas,3.0,DI,604722013975,2.0,14,6,13.0
CLA,GC,Botanas,3.0,ID,7500478046683,1.0,7,1,14.0
CLA,GC,Botanas,3.5,ID,7500478043958,1.0,8,2,11.0
CLA,GC,Botanas,3.5,ID,7501011143968,1.0,8,9,13.0
CLA,GC,Botanas,3.5,ID,7500478017065,1.0,9,4,11.5
CLA,GC,Botanas,4.0,DI,7501011133921,1.0,14,4,20.0
CLA,GC,Botanas,4.0,ID,7500478017072,1.0,7,6,11.5
CLA,GC,Botanas,4.0,ID,7501011167667,1.0,9,1,16.0
CLA,GC,Botanas,4.0,ID,7501011133884,1.0,9,5,20.0
CLA,GC,Botanas,4.5,DI,7501011167735,2.0,8,2,19.5
CLA,GC,Botanas,4.5,ID,730399024379,1.0,5,4,14.0
CLA,GC,Botanas,4.5,ID,7500478044092,1.0,8,6,11.0
CLA,GC,Botanas,4.5,ID,7500478007981,2.0,16,3,19.0
CLA,GC,Botanas,5.0,DI,7503031287097,1.0,6,2,12.5
CLA,GC,Botanas,5.0,DI,7500478044368,1.0,11,5,11.0
CLA,GC,Botanas,5.0,ID,730399015919,1.0,1,7,12.0
CLA,GC,Botanas,6.0,DI,7501011135512,1.0,18,4,20.0
CLA,GC,Botanas,6.0,DI,604722009619,1.0,30,6,14.5
CLA,GC,Botanas,6.0,ID,730399003527,1.0,6,1,8.0
CLA,GC,Botanas,6.0,ID,7501011114517,1.0,8,5,16.0
CLA,GC,Botanas,6.0,ID,7500478044368,1.0,11,8,11.0
CLA,GC,Botanas,6.0,ID,7500478046683,1.0,16,3,14.0
CLA,GC,Botanas,6.0,ID,7501011115590,1.0,23,2,21.5
CLA,GC,Botanas,7.0,ID,039465111211,1.0,5,5,18.0
CLA,GC,Botanas,7.0,ID,7500478017089,5.0,22,4,11.5
CLA,GC,Botanas,7.0,ID,7500478036967,1.0,23,2,17.0
CLA,CF,Jugos,0.5,DI,7501013105773,1.0,1,6,7.43
CLA,CF,Jugos,1.0,ID,7501013102765,1.0,6,2,6.9
CLA,CF,Jugos,1.5,DI,7501055333950,1.0,10,7,6.6
CLA,CF,Jugos,1.5,DI,7501055356928,1.0,11,3,5.38
CLA,CF,Jugos,2.0,DI,7501013105544,1.0,3,5,6.98
CLA,CF,Jugos,2.0,DI,7501013106947,1.0,16,2,7.43
CLA,CF,Refrescos,2.0,DI,7501055354696,1.0,5,4,5.5
CLA,CF,Refrescos,2.0,DI,7501055353217,1.0,7,2,9.4
CLA,CF,Refrescos,2.0,DI,7501073831926,1.0,10,4,6.7
CLA,CF,Refrescos,2.0,ID,7501055305391,1.0,12,6,6.6
CLA,CF,Refrescos,3.0,DI,7501055305339,2.0,11,1,6.9
CLA,CF,Refrescos,3.0,ID,7501055310876,1.0,7,4,12.5
CLA,CF,Refrescos,3.0,ID,7501055314119,1.0,10,1,7.0
CLA,CF,Refrescos,4.0,DI,021136010480,1.0,20,4,9.7
CLA,CF,Refrescos,5.0,DI,7503018023779,1.0,30,3,6.1
CLA,CF,Refrescos,5.0,ID,7501198355581,1.0,3,4,8.9
CLA,CF,Refrescos,5.0,ID,7500326103452,1.0,9,1,7.2
CLA,CF,Refrescos,5.0,ID,7501055305421,1.0,20,1,11.5
CLA,CF,Refrescos,5.0,ID,7501055341344,1.0,24,3,6.0
HRN,CF,Alternativas,0.5,DI,7506241205646,1.0,4,1,6.8
HRN,CF,Alternativas,0.5,ID,7503041640233,1.0,2,5,6.8
HRN,CF,Alternativas,0.5,ID,070847036043,1.0,3,3,6.5
HRN,CF,Alternativas,1.5,DI,810116120871,1.0,4,4,6.5
HRN,CF,Alternativas,1.5,DI,7503041640233,1.0,5,4,6.8
HRN,CF,Alternativas,1.5,ID,7503046128040,1.0,4,7,5.8
HRN,CF,Alternativas,2.0,DI,7506192507349,1.0,13,6,6.6
HRN,CF,Alternativas,2.0,DI,7501035046269,1.0,15,3,6.0
HRN,CF,Alternativas,2.0,ID,7506241205646,1.0,7,2,6.8
HRN,CF,Alternativas,2.0,ID,7501055310784,1.0,10,7,6.4
HRN,CF,Alternativas,2.5,DI,7501055381906,1.0,6,5,6.8
HRN,CF,Alternativas,2.5,DI,7501022016060,1.0,9,1,6.92
HRN,CF,Alternativas,2.5,DI,7503027753629,1.0,18,7,6.8
HRN,CF,Alternativas,2.5,ID,7506192507714,1.0,2,6,6.6
HRN,CF,Alternativas,2.5,ID,7503037623721,1.0,3,5,6.6
HRN,CF,Alternativas,2.5,ID,7501035046375,1.0,4,4,5.8
HRN,CF,Alternativas,2.5,ID,7501055386376,1.0,10,3,6.72
HRN,CF,Alternativas,2.5,ID,7501055386338,1.0,11,1,5.75
HRN,CF,Alternativas,2.5,ID,650240032264,1.0,16,3,6.8
HRN,CF,Alternativas,2.5,ID,7501013100570,1.0,20,2,7.6
HRN,CF,Alternativas,3.0,DI,7501055381906,1.0,6,2,6.8
HRN,CF,Alternativas,3.0,DI,7501055329359,1.0,12,3,6.7
HRN,CF,Alternativas,3.0,DI,613008765194,2.0,15,4,6.7
HRN,CF,Alternativas,3.0,DI,7506192507714,2.0,21,6,6.6
HRN,CF,Alternativas,3.0,DI,7501013100730,1.0,23,8,5.7
HRN,CF,Alternativas,3.0,ID,7501055358892,1.0,1,2,7.04
HRN,CF,Alternativas,3.0,ID,7501055358861,1.0,3,6,8.58
HRN,CF,Alternativas,3.5,DI,7501125144851,2.0,4,2,6.5
HRN,CF,Alternativas,3.5,DI,7500464706355,2.0,7,1,5.8
HRN,CF,Alternativas,3.5,DI,070847036043,2.0,21,1,6.5
HRN,CF,Alternativas,3.5,ID,684576000598,2.0,2,3,6.5
HRN,CF,Alternativas,3.5,ID,7501055379415,1.0,3,5,7.12
HRN,CF,Alternativas,3.5,ID,7501035046351,1.0,5,4,6.7
HRN,CF,Alternativas,3.5,ID,7501055381876,1.0,25,5,6.8
HRN,GC,Botanas,3.0,DI,7501480900215,1.0,14,4,16.0
HRN,GC,Botanas,3.0,ID,604722012916,1.0,4,1,13.5
HRN,GC,Botanas,3.0,ID,7500478017102,1.0,7,5,11.5
HRN,GC,Botanas,3.0,ID,7501011167674,1.0,8,1,17.0
HRN,GC,Botanas,3.0,ID,7501000266234,1.0,14,4,19.0
HRN,GC,Botanas,3.5,ID,7501011143968,1.0,4,6,13.0
HRN,GC,Botanas,3.5,ID,7501011130272,1.0,9,4,13.0
HRN,GC,Botanas,3.5,ID,7501011167674,1.0,10,4,17.0
HRN,GC,Botanas,3.5,ID,7503030572460,1.0,15,4,20.0
HRN,GC,Botanas,4.0,DI,7501011167735,1.0,8,2,19.5
HRN,GC,Botanas,4.0,ID,730399003237,1.0,1,6,12.2
HRN,GC,Botanas,4.0,ID,7500478044368,1.0,11,3,11.0
HRN,GC,Botanas,4.0,ID,7503030572460,1.0,18,5,20.0
HRN,GC,Botanas,4.5,DI,7501011131040,1.0,20,1,18.3
HRN,GC,Botanas,4.5,ID,604722007943,1.0,5,2,10.0
HRN,GC,Botanas,4.5,ID,7501011155008,3.0,17,1,22.0
HRN,GC,Botanas,5.0,DI,7501030459736,1.0,1,6,15.0
HRN,GC,Botanas,5.0,DI,604722011452,1.0,22,5,11.5
HRN,GC,Botanas,5.0,ID,730399004821,1.0,2,8,13.0
HRN,GC,Botanas,5.0,ID,7500478017102,1.0,7,4,11.5
HRN,GC,Botanas,6.0,DI,7501011115590,1.0,24,3,21.5
HRN,GC,Botanas,6.0,DI,7501006559439,1.0,26,4,14.5
HRN,GC,Botanas,6.0,DI,604722008025,1.0,29,6,17.0
HRN,GC,Botanas,6.0,ID,7500326297809,1.0,2,2,22.0
HRN,GC,Botanas,7.0,DI,757528039271,1.0,10,6,20.0
HRN,GC,Botanas,7.0,DI,7501000164370,1.0,11,1,10.0
HRN,GC,Botanas,7.0,DI,7500478017065,1.0,12,4,11.5
HRN,GC,Botanas,7.0,DI,7501011143982,1.0,28,1,13.0
HRN,GC,Botanas,7.0,ID,604722008025,1.0,4,3,17.0
HRN,GC,Botanas,7.0,ID,7501011143982,1.0,8,7,13.0
HRN,GC,Botanas,7.0,ID,7501011155008,1.0,15,4,22.0
HRN,GC,Botanas,7.0,ID,7500478044368,1.0,16,4,11.0
HRN,GC,Botanas,7.0,ID,7501011167650,1.0,19,1,16.0
HRN,GC,Botanas,8.0,DI,7501011131002,1.0,15,1,21.5
HRN,GC,Botanas,8.0,DI,7500478007981,2.0,19,1,19.0
HRN,GC,Botanas,8.0,DI,730399003527,2.0,31,2,8.0
HRN,GC,Botanas,8.0,ID,757528039271,1.0,35,1,20.0
HRN,CF,Jugos,0.5,ID,7501013103144,1.0,4,1,5.0
HRN,CF,Jugos,1.0,DI,7501013104066,1.0,2,6,7.43
HRN,CF,Jugos,1.0,DI,7501013103120,1.0,8,2,5.0
HRN,CF,Jugos,1.0,DI,75003104,1.0,8,9,7.7
HRN,CF,Jugos,1.0,ID,7501013104066,1.0,2,6,7.43
HRN,CF,Jugos,1.5,ID,7501031307678,1.0,10,6,6.03
HRN,CF,Jugos,2.0,ID,032239052017,1.0,3,5,6.5
HRN,CF,Jugos,2.5,DI,7501013191035,2.0,3,3,8.0
HRN,CF,Jugos,2.5,DI,032239052147,1.0,11,4,6.5
HRN,CF,Jugos,2.5,ID,7501013103151,1.0,4,4,5.0
HRN,CF,Jugos,3.0,ID,7501013102789,1.0,3,4,7.43
HRN,CF,Jugos,3.0,ID,7501013106893,1.0,8,2,7.43
HRN,CF,Jugos,3.0,ID,7501013191028,4.0,13,1,8.0
HRN,CF,Jugos,3.0,ID,7501013104714,1.0,18,1,6.9
HRN,CF,Jugos,3.0,ID,024474393444,1.0,18,3,4.8
HRN,CF,Jugos,3.0,ID,7501013102833,2.0,18,4,6.7
HRN,CF,Jugos,3.0,ID,014800000276,1.0,22,5,7.3
HRN,CF,Refrescos,2.0,DI,7501055313525,2.0,3,3,8.5
HRN,CF,Refrescos,2.0,DI,7501073800908,1.0,7,5,10.3
HRN,CF,Refrescos,2.0,ID,7501022016008,1.0,6,3,5.8
HRN,CF,Refrescos,2.0,ID,7501055313532,1.0,8,3,9.5
HRN,CF,Refrescos,2.5,DI,7501055300075,1.0,6,2,6.6
HRN,CF,Refrescos,2.5,DI,7501073841925,1.0,9,6,6.7
HRN,CF,Refrescos,2.5,DI,7501022014912,1.0,10,4,6.6
HRN,CF,Refrescos,3.0,DI,7501055386321,1.0,10,2,7.1
HRN,CF,Refrescos,3.0,ID,7501031311620,1.0,11,2,6.5
HRN,CF,Refrescos,3.0,ID,75004699,2.0,15,3,6.6
HRN,CF,Refrescos,3.5,DI,7501055300075,1.0,6,2,6.6
HRN,CF,Refrescos,3.5,ID,7501055353217,1.0,3,3,9.4
HRN,CF,Refrescos,3.5,ID,7501073839854,1.0,6,4,6.4
HRN,CF,Refrescos,4.0,DI,75004699,1.0,10,4,6.6
HRN,CF,Refrescos,4.0,DI,7501055305339,2.0,11,2,6.9
HRN,CF,Refrescos,4.0,ID,7501073839861,2.0,1,2,10.3
HRN,CF,Refrescos,4.5,DI,7501055305391,1.0,6,3,6.6
HRN,CF,Refrescos,4.5,DI,7501073841925,1.0,22,2,6.7
HRN,CF,Refrescos,4.5,DI,021136010374,1.0,24,7,6.2
HRN,CF,Refrescos,4.5,ID,7501055339396,1.0,3,1,12.5
